Surf Break,County,Surf Break Type,Latitude (N),Longitude (W),Latitude,Longitude,Date,Time,Wave Height (ft),Upper Wave Height (ft),Wave Height Range,Surf (ft),Rating Scale (1-5),Rating,Primary Swell (ft),Primary Swell (seconds),Secondary Swell 1 (ft),Secondary Swell 1 (seconds),Secondary Swell 2 (ft),Secondary Swell 2 (seconds),Wind (kts),Wind (kts).1,Wave Energy,Consistency,Weather (F),Pressure (mb),Probability (%)
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,15,2,3,2-3,45325,3,POOR TO FAIR,1.3,14,1.1,4,0.3,18,9,9kts,23.0,38,68,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,18,2,3,2-3,45325,3,POOR TO FAIR,1.2,14,0.6,17,0.9,4,8,8kts,20.0,37,66,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,21,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.2,14,0.6,18,1.1,4,4,4kts,18.0,37,63,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,0,2,3,2-3,45325,3,POOR TO FAIR,1.1,14,0.7,19,1.1,4,7,7kts,20.0,36,63,1015,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,3,2,3,2-3,45325,4,FAIR,1.2,14,0.6,19,0.7,4,5,5kts,19.0,36,61,1015,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,6,2,3,2-3,45325,4,FAIR,1.2,14,0.6,19,0.8,4,4,4kts,21.0,35,60,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,9,2,3,2-3,45325,4,FAIR,0.9,15,0.9,13,0.9,4,5,5kts,16.0,35,62,1016,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,12,2,3,2-3,45325,3,POOR TO FAIR,1.0,15,0.8,13,0.3,11,7,7kts,20.0,35,68,1015,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,15,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.2,15,0.8,13,0.8,4,8,8kts,26.0,34,68,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,18,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.2,17,1.0,4,0.8,13,7,7kts,39.0,27,65,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-06,21,3,4,3-4,45355,3,POOR TO FAIR,1.6,17,1.3,4,0.3,13,4,4kts,63.0,17,63,1013,--%
